gvkey,iid,efffrom,effthru,itemvalue,conml
147175,01,2002-02-04 00:00:00.000000,2008-06-09 00:00:00.000000,CG,Lorillard Inc
147175,01,2008-06-10 00:00:00.000000,2900-01-01 00:00:00.000000,LO,Lorillard Inc
147579,01,2002-03-28 00:00:00.000000,2900-01-01 00:00:00.000000,NFLX,Netflix Inc
148349,01,2002-04-23 00:00:00.000000,2006-03-12 00:00:00.000000,0306B,TransDigm Group Inc
148349,01,2006-03-13 00:00:00.000000,2900-01-01 00:00:00.000000,TDG,TransDigm Group Inc
149070,01,2002-06-13 00:00:00.000000,2002-10-07 00:00:00.000000,0344B,CME Group Inc
149070,01,2002-10-08 00:00:00.000000,2900-01-01 00:00:00.000000,CME,CME Group Inc
149318,01,2002-07-01 00:00:00.000000,2002-11-06 00:00:00.000000,3WYNN,Wynn Resorts Ltd
149318,01,2002-11-07 00:00:00.000000,2900-01-01 00:00:00.000000,WYNN,Wynn Resorts Ltd
149337,01,2002-07-18 00:00:00.000000,2005-02-09 00:00:00.000000,3NDAQ,Nasdaq Inc
149337,01,2005-02-10 00:00:00.000000,2900-01-01 00:00:00.000000,NDAQ,Nasdaq Inc
149738,01,2002-07-31 00:00:00.000000,2009-11-02 00:00:00.000000,CIT,CIT Group Inc
149738,01,2009-11-03 00:00:00.000000,2900-01-01 00:00:00.000000,CITGQ,CIT Group Inc
150699,01,2002-09-26 00:00:00.000000,2900-01-01 00:00:00.000000,XEC,Cimarex Energy Co.
150937,01,2002-10-14 00:00:00.000000,2002-12-04 00:00:00.000000,0366B,Seagate Technology Plc
150937,01,2002-12-05 00:00:00.000000,2900-01-01 00:00:00.000000,STX,Seagate Technology Plc
154357,01,2003-06-16 00:00:00.000000,2010-06-15 00:00:00.000000,STR3,QEP Resources Inc
154357,01,2010-06-16 00:00:00.000000,2010-06-30 00:00:00.000000,QEP.WI,QEP Resources Inc
154357,01,2010-07-01 00:00:00.000000,2900-01-01 00:00:00.000000,QEP,QEP Resources Inc
155394,02,2003-10-09 00:00:00.000000,2012-05-21 00:00:00.000000,LKQX,LKQ Corp
155394,02,2012-05-22 00:00:00.000000,2900-01-01 00:00:00.000000,LKQ,LKQ Corp
157057,01,2003-10-30 00:00:00.000000,2900-01-01 00:00:00.000000,AIZ,Assurant Inc.
157855,01,2003-12-19 00:00:00.000000,2004-06-22 00:00:00.000000,0483B,salesforce.com Inc
157855,01,2004-06-23 00:00:00.000000,2900-01-01 00:00:00.000000,CRM,salesforce.com Inc
157858,02,2004-11-23 00:00:00.000000,2004-12-01 00:00:00.000000,FSL.IB,Freescale Semiconductor Inc
157858,02,2004-12-02 00:00:00.000000,2900-01-01 00:00:00.000000,FSL.B,Freescale Semiconductor Inc
158354,01,2004-01-22 00:00:00.000000,2900-01-01 00:00:00.000000,GNW,Genworth Financial Inc
158742,01,2004-02-13 00:00:00.000000,2900-01-01 00:00:00.000000,MKTX,MarketAxess Holdings Inc
160225,01,2005-10-31 00:00:00.000000,2900-01-01 00:00:00.000000,MA,Mastercard Inc
160255,01,2004-04-13 00:00:00.000000,2004-04-19 00:00:00.000000,HSP,Hospira Inc
160255,01,2004-04-20 00:00:00.000000,2004-05-02 00:00:00.000000,HSP.I,Hospira Inc
160255,01,2004-05-03 00:00:00.000000,2900-01-01 00:00:00.000000,HSP,Hospira Inc
160256,01,2004-03-29 00:00:00.000000,2005-03-28 00:00:00.000000,MPCS,MetroPCS Communications Inc
160256,01,2005-03-29 00:00:00.000000,2007-05-20 00:00:00.000000,MPCS.1,MetroPCS Communications Inc
160256,01,2007-05-21 00:00:00.000000,2900-01-01 00:00:00.000000,PCS,MetroPCS Communications Inc
160329,01,2004-05-04 00:00:00.000000,2004-07-25 00:00:00.000000,0538B,Alphabet Inc
160329,01,2004-07-26 00:00:00.000000,2014-04-02 00:00:00.000000,GOOG,Alphabet Inc
160329,01,2014-04-03 00:00:00.000000,2900-01-01 00:00:00.000000,GOOGL,Alphabet Inc
160329,03,2014-03-17 00:00:00.000000,2014-04-02 00:00:00.000000,GOOCV,Alphabet Inc
160329,03,2014-04-03 00:00:00.000000,2900-01-01 00:00:00.000000,GOOG,Alphabet Inc
160479,01,2004-05-20 00:00:00.000000,2900-01-01 00:00:00.000000,EXR,Extra Space Storage Inc
160991,01,2004-08-03 00:00:00.000000,2900-01-01 00:00:00.000000,DLR,Digital Realty Trust Inc
162129,01,2004-10-25 00:00:00.000000,2900-01-01 00:00:00.000000,MOS,Mosaic Company (The)
162254,01,2004-11-05 00:00:00.000000,2005-01-20 00:00:00.000000,0620B,Celanese Corp
162254,01,2005-01-21 00:00:00.000000,2900-01-01 00:00:00.000000,CE,Celanese Corp
162448,01,2004-12-06 00:00:00.000000,2015-07-16 00:00:00.000000,ANR,Alpha Natural Resources Inc
162448,01,2015-07-17 00:00:00.000000,2015-08-03 00:00:00.000000,ANRZ,Alpha Natural Resources Inc
162448,01,2015-08-04 00:00:00.000000,2900-01-01 00:00:00.000000,ANRZQ,Alpha Natural Resources Inc
162906,01,2005-02-07 00:00:00.000000,2016-07-12 00:00:00.000000,IHS,IHS Markit Ltd
162906,01,2016-07-13 00:00:00.000000,2900-01-01 00:00:00.000000,INFO,IHS Markit Ltd
163610,01,2005-03-25 00:00:00.000000,2900-01-01 00:00:00.000000,ICE,Intercontinental Exchange Inc
163946,01,2005-05-18 00:00:00.000000,2005-08-03 00:00:00.000000,0768B,CF Industries Holdings Inc
163946,01,2005-08-04 00:00:00.000000,2900-01-01 00:00:00.000000,CF,CF Industries Holdings Inc
164296,01,2005-07-08 00:00:00.000000,2005-07-20 00:00:00.000000,3DCHAV,Discovery Inc
164296,01,2005-07-21 00:00:00.000000,2008-09-17 00:00:00.000000,DISCA,Discovery Inc
164296,01,2008-09-18 00:00:00.000000,2008-10-15 00:00:00.000000,DISAD,Discovery Inc
164296,01,2008-10-16 00:00:00.000000,2900-01-01 00:00:00.000000,DISCA,Discovery Inc
164296,03,2008-09-18 00:00:00.000000,2900-01-01 00:00:00.000000,DISCK,Discovery Inc
164708,01,2005-08-31 00:00:00.000000,2005-09-14 00:00:00.000000,AMP,Ameriprise Financial Inc
164708,01,2005-09-15 00:00:00.000000,2005-10-02 00:00:00.000000,AMP.I,Ameriprise Financial Inc
164708,01,2005-10-03 00:00:00.000000,2900-01-01 00:00:00.000000,AMP,Ameriprise Financial Inc
165052,01,2005-09-09 00:00:00.000000,2006-12-17 00:00:00.000000,UARM,Under Armour Inc
165052,01,2006-12-18 00:00:00.000000,2016-12-06 00:00:00.000000,UA,Under Armour Inc
165052,01,2016-12-07 00:00:00.000000,2900-01-01 00:00:00.000000,UAA,Under Armour Inc
165052,03,2016-03-23 00:00:00.000000,2016-04-07 00:00:00.000000,UAC.WI,Under Armour Inc
165052,03,2016-04-08 00:00:00.000000,2016-12-06 00:00:00.000000,UA.C,Under Armour Inc
165052,03,2016-12-07 00:00:00.000000,2900-01-01 00:00:00.000000,UA,Under Armour Inc
165123,01,2005-09-15 00:00:00.000000,2013-09-29 00:00:00.000000,SAI,Leidos Holdings Inc
165123,01,2013-09-30 00:00:00.000000,2900-01-01 00:00:00.000000,LDOS,Leidos Holdings Inc
165675,01,2005-12-06 00:00:00.000000,2005-12-07 00:00:00.000000,VIA.B.WI,Viacom Inc
165675,01,2005-12-08 00:00:00.000000,2006-01-02 00:00:00.000000,VIA.IB,Viacom Inc
165675,01,2006-01-03 00:00:00.000000,2011-12-01 00:00:00.000000,VIA.B,Viacom Inc
165675,01,2011-12-02 00:00:00.000000,2900-01-01 00:00:00.000000,VIAB,Viacom Inc
165914,01,2006-01-19 00:00:00.000000,2900-01-01 00:00:00.000000,CMG,Chipotle Mexican Grill Inc
165993,01,2006-02-01 00:00:00.000000,2900-01-01 00:00:00.000000,FIS,Fidelity National Information Services Inc
166451,01,2006-03-01 00:00:00.000000,2900-01-01 00:00:00.000000,NYX,NYSE Euronext
170617,01,2012-02-01 00:00:00.000000,2900-01-01 00:00:00.000000,FB,Facebook Inc
170750,01,2012-02-16 00:00:00.000000,2900-01-01 00:00:00.000000,FANG,Diamondback Energy Inc
170841,01,2012-03-05 00:00:00.000000,2012-03-11 00:00:00.000000,6501B,Phillips 66
170841,01,2012-03-12 00:00:00.000000,2012-04-04 00:00:00.000000,COP1,Phillips 66
170841,01,2012-04-05 00:00:00.000000,2012-04-30 00:00:00.000000,PSX.WI,Phillips 66
170841,01,2012-05-01 00:00:00.000000,2900-01-01 00:00:00.000000,PSX,Phillips 66
174022,01,2006-04-10 00:00:00.000000,2006-07-18 00:00:00.000000,1121B,Realogy Holdings Corp
174022,01,2006-07-19 00:00:00.000000,2006-07-24 00:00:00.000000,H.I,Realogy Holdings Corp
174022,01,2006-07-25 00:00:00.000000,2006-07-31 00:00:00.000000,H.WI,Realogy Holdings Corp
174022,01,2006-08-01 00:00:00.000000,2009-08-05 00:00:00.000000,H,Realogy Holdings Corp
174022,01,2009-08-06 00:00:00.000000,2900-01-01 00:00:00.000000,H.4,Realogy Holdings Corp
174130,01,2006-05-03 00:00:00.000000,2006-05-03 00:00:00.000000,EQ,Embarq Corp
174130,01,2006-05-04 00:00:00.000000,2006-05-04 00:00:00.000000,EQ.I,Embarq Corp
174130,01,2006-05-05 00:00:00.000000,2006-05-17 00:00:00.000000,EQ.WI,Embarq Corp
174130,01,2006-05-18 00:00:00.000000,2018-09-19 00:00:00.000000,EQ,Embarq Corp
174130,01,2018-09-20 00:00:00.000000,2900-01-01 00:00:00.000000,EQ.2,Embarq Corp
174490,01,2006-06-14 00:00:00.000000,2006-07-10 00:00:00.000000,WIN,Windstream Holdings Inc
174490,01,2006-07-11 00:00:00.000000,2006-07-11 00:00:00.000000,WIN.XW,Windstream Holdings Inc
174490,01,2006-07-12 00:00:00.000000,2019-03-05 00:00:00.000000,WIN,Windstream Holdings Inc
174490,01,2019-03-06 00:00:00.000000,2900-01-01 00:00:00.000000,WINMQ,Windstream Holdings Inc
174729,01,2006-06-14 00:00:00.000000,2006-07-24 00:00:00.000000,1582B,Wyndham Destinations Inc
174729,01,2006-07-25 00:00:00.000000,2006-07-31 00:00:00.000000,WYN.WI,Wyndham Destinations Inc
174729,01,2006-08-01 00:00:00.000000,2018-05-31 00:00:00.000000,WYN,Wyndham Destinations Inc
174729,01,2018-06-01 00:00:00.000000,2900-01-01 00:00:00.000000,WYND,Wyndham Destinations Inc
175263,01,2006-07-26 00:00:00.000000,2006-09-19 00:00:00.000000,WU,Western Union Co
175263,01,2006-09-20 00:00:00.000000,2006-10-01 00:00:00.000000,WU.WI,Western Union Co
175263,01,2006-10-02 00:00:00.000000,2900-01-01 00:00:00.000000,WU,Western Union Co
175319,01,2006-08-25 00:00:00.000000,2006-08-28 00:00:00.000000,HBI.I,Hanesbrands Inc
175319,01,2006-08-29 00:00:00.000000,2006-09-05 00:00:00.000000,HBI.WI,Hanesbrands Inc
175319,01,2006-09-06 00:00:00.000000,2900-01-01 00:00:00.000000,HBI,Hanesbrands Inc
175404,01,2006-08-21 00:00:00.000000,2900-01-01 00:00:00.000000,FSLR,First Solar Inc
175955,01,2006-11-03 00:00:00.000000,2900-01-01 00:00:00.000000,IPGP,IPG Photonics Corp
176282,01,2006-12-26 00:00:00.000000,2007-01-02 00:00:00.000000,SE.WI,Spectra Energy Corp
176282,01,2007-01-03 00:00:00.000000,2017-10-11 00:00:00.000000,SE,Spectra Energy Corp
176282,01,2017-10-12 00:00:00.000000,2900-01-01 00:00:00.000000,SE.7,Spectra Energy Corp
176404,01,2007-01-08 00:00:00.000000,2007-02-14 00:00:00.000000,TWCAV,Time Warner Cable Inc
176404,01,2007-02-15 00:00:00.000000,2007-02-28 00:00:00.000000,TWCA,Time Warner Cable Inc
176404,01,2007-03-01 00:00:00.000000,2900-01-01 00:00:00.000000,TWC,Time Warner Cable Inc
176928,01,2007-03-14 00:00:00.000000,2007-03-22 00:00:00.000000,BR.IT,Broadridge Financial Solutions Inc
176928,01,2007-03-23 00:00:00.000000,2007-04-01 00:00:00.000000,BR.TI,Broadridge Financial Solutions Inc
176928,01,2007-04-02 00:00:00.000000,2900-01-01 00:00:00.000000,BR,Broadridge Financial Solutions Inc
177264,02,2007-06-11 00:00:00.000000,2007-07-01 00:00:00.000000,COV.WI,Covidien Plc
177264,02,2007-07-02 00:00:00.000000,2900-01-01 00:00:00.000000,COV,Covidien Plc
177267,02,2007-06-11 00:00:00.000000,2007-07-01 00:00:00.000000,TEL.WI,TE Connectivity Ltd
177267,02,2007-07-02 00:00:00.000000,2900-01-01 00:00:00.000000,TEL,TE Connectivity Ltd
177376,02,2007-06-11 00:00:00.000000,2007-06-12 00:00:00.000000,DFS,Discover Financial Services
177376,02,2007-06-13 00:00:00.000000,2007-07-01 00:00:00.000000,DFS.WI,Discover Financial Services
177376,02,2007-07-02 00:00:00.000000,2900-01-01 00:00:00.000000,DFS,Discover Financial Services
177884,01,2007-07-10 00:00:00.000000,2900-01-01 00:00:00.000000,CXO,Concho Resources Inc
178310,01,2007-09-10 00:00:00.000000,2007-09-30 00:00:00.000000,TDC.WI,Teradata Corp
178310,01,2007-10-01 00:00:00.000000,2900-01-01 00:00:00.000000,TDC,Teradata Corp
178507,01,2007-10-03 00:00:00.000000,2007-11-05 00:00:00.000000,2864B,MSCI Inc
178507,01,2007-11-06 00:00:00.000000,2010-07-05 00:00:00.000000,MXB,MSCI Inc
178507,01,2010-07-06 00:00:00.000000,2900-01-01 00:00:00.000000,MSCI,MSCI Inc
178704,01,2007-10-25 00:00:00.000000,2900-01-01 00:00:00.000000,ULTA,Ulta Beauty Inc
179437,01,2008-02-13 00:00:00.000000,2900-01-01 00:00:00.000000,AWK,American Water Works Co Inc
179534,01,2008-02-28 00:00:00.000000,2900-01-01 00:00:00.000000,V,Visa Inc
179621,01,2008-03-13 00:00:00.000000,2008-03-16 00:00:00.000000,PM,Philip Morris International Inc
179621,01,2008-03-17 00:00:00.000000,2008-03-17 00:00:00.000000,PM.I,Philip Morris International Inc
179621,01,2008-03-18 00:00:00.000000,2008-03-30 00:00:00.000000,PM.WI,Philip Morris International Inc
179621,01,2008-03-31 00:00:00.000000,2900-01-01 00:00:00.000000,PM,Philip Morris International Inc
179700,01,2008-03-26 00:00:00.000000,2008-04-17 00:00:00.000000,0052B,Dr Pepper Snapple Group Inc
179700,01,2008-04-18 00:00:00.000000,2008-05-06 00:00:00.000000,DPS.WI,Dr Pepper Snapple Group Inc
179700,01,2008-05-07 00:00:00.000000,2900-01-01 00:00:00.000000,DPS,Dr Pepper Snapple Group Inc
180167,01,2008-06-03 00:00:00.000000,2008-06-11 00:00:00.000000,SNI.WI,Scripps Networks Interactive Inc
180167,01,2008-06-12 00:00:00.000000,2008-06-12 00:00:00.000000,SNI.I,Scripps Networks Interactive Inc
180167,01,2008-06-13 00:00:00.000000,2008-06-30 00:00:00.000000,SNI.WI,Scripps Networks Interactive Inc
180167,01,2008-07-01 00:00:00.000000,2900-01-01 00:00:00.000000,SNI,Scripps Networks Interactive Inc
180405,01,2008-07-09 00:00:00.000000,2008-08-06 00:00:00.000000,ATVID,Activision Blizzard Inc
180405,01,2008-08-07 00:00:00.000000,2900-01-01 00:00:00.000000,ATVI,Activision Blizzard Inc
180652,01,2008-08-13 00:00:00.000000,2009-09-21 00:00:00.000000,3503B,Verisk Analytics Inc
180652,01,2009-09-22 00:00:00.000000,2900-01-01 00:00:00.000000,VRSK,Verisk Analytics Inc
180711,01,2008-08-25 00:00:00.000000,2900-01-01 00:00:00.000000,AVGO,Broadcom Inc
180833,01,2008-09-16 00:00:00.000000,2900-01-01 00:00:00.000000,MJN,Mead Johnson Nutrition Co
183257,01,2009-07-15 00:00:00.000000,2009-07-23 00:00:00.000000,4637B,CareFusion Corp
183257,01,2009-07-24 00:00:00.000000,2009-08-20 00:00:00.000000,CFN,CareFusion Corp
183257,01,2009-08-21 00:00:00.000000,2009-08-31 00:00:00.000000,CFN.WI,CareFusion Corp
183257,01,2009-09-01 00:00:00.000000,2900-01-01 00:00:00.000000,CFN,CareFusion Corp
183377,01,2009-08-10 00:00:00.000000,2009-11-17 00:00:00.000000,4676B,Fortinet Inc
183377,01,2009-11-18 00:00:00.000000,2900-01-01 00:00:00.000000,FTNT,Fortinet Inc
184500,01,2010-03-12 00:00:00.000000,2010-06-13 00:00:00.000000,0739B,Cboe Global Markets Inc
184500,01,2010-06-14 00:00:00.000000,2900-01-01 00:00:00.000000,CBOE,Cboe Global Markets Inc
184700,01,2010-04-16 00:00:00.000000,2010-08-10 00:00:00.000000,0851B,FleetCor Technologies Inc
184700,01,2010-08-11 00:00:00.000000,2900-01-01 00:00:00.000000,FLT,FleetCor Technologies Inc
186106,01,2010-12-17 00:00:00.000000,2011-01-03 00:00:00.000000,MMI.WI,Motorola Mobility Holdings Inc
186106,01,2011-01-04 00:00:00.000000,2013-10-22 00:00:00.000000,MMI,Motorola Mobility Holdings Inc
186106,01,2013-10-23 00:00:00.000000,2900-01-01 00:00:00.000000,MMI.3,Motorola Mobility Holdings Inc
186310,01,2011-01-25 00:00:00.000000,2011-03-17 00:00:00.000000,HII,Huntington Ingalls Industries Inc
186310,01,2011-03-18 00:00:00.000000,2011-03-30 00:00:00.000000,HII.WI,Huntington Ingalls Industries Inc
186310,01,2011-03-31 00:00:00.000000,2900-01-01 00:00:00.000000,HII,Huntington Ingalls Industries Inc
186910,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5656B,Alco Products Inc
186910,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,AP.,Alco Products Inc
186911,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5676B,Delaware and Hudson Railway
186911,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,DH.1,Delaware and Hudson Railway
186912,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5680B,Drewrys Ltd
186912,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,DRE.,Drewrys Ltd
186913,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5681B,Hewitt-Robins Conveyor Equipment
186913,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,HEW.1,Hewitt-Robins Conveyor Equipment
186914,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5657B,Aldens Inc
186914,01,2011-04-21 00:00:00.000000,2011-10-30 00:00:00.000000,AUD,Aldens Inc
186914,01,2011-10-31 00:00:00.000000,2900-01-01 00:00:00.000000,AUD.1,Aldens Inc
186915,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5660B,American Export Lines Inc
186915,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,AEX.2,American Export Lines Inc
186916,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5682B,Holt Rhinehart & Winston
186916,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,HRW.1,Holt Rhinehart & Winston
186917,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5686B,Island Creek Coal Co
186917,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,ICR.,Island Creek Coal Co
186918,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5663B,American Potash & Chemical Co
186918,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,APO.1,American Potash & Chemical Co
186919,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5687B,KVP Sutherland Paper Co
186919,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,KSP.,KVP Sutherland Paper Co
186920,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5689B,Link-Belt Co
186920,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,LKB,Link-Belt Co
186921,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5664B,Atlantic Coast Line Railroad Co
186921,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,AX.,Atlantic Coast Line Railroad Co
186922,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5665B,Bigelow-Sanford Carpet Co
186922,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,BGS.4,Bigelow-Sanford Carpet Co
186923,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5668B,Blaw-Know Co (The)
186923,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,BK.1,Blaw-Know Co (The)
186924,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5695B,New York Central Railroad
186924,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,CN.3,New York Central Railroad
186925,01,2011-04-12 00:00:00.000000,2011-04-28 00:00:00.000000,5691B,New York Chicago and St Louis Railroad
186925,01,2011-04-29 00:00:00.000000,2900-01-01 00:00:00.000000,NKP.,New York Chicago and St Louis Railroad
186927,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5698B,Penick & Ford Ltd
186927,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,PFK.,Penick & Ford Ltd
186928,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5666B,E.W. Bliss Co Inc
186928,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,EWB.,E.W. Bliss Co Inc
186929,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5669B,Brach (E. J.) & Sons
186929,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,BRK.2,Brach (E. J.) & Sons
186930,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5670B,Briggs Manufacturing Co
186930,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,BG.1,Briggs Manufacturing Co
186931,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5671B,Chicago Great Western Railroad Co
186931,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,CGW.1,Chicago Great Western Railroad Co
186932,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5672B,Chicago Rock Island & Pacific Railroad Co
186932,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,RI,Chicago Rock Island & Pacific Railroad Co
186933,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5673B,Conde Nast Publications Ltd
186933,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,NAS.2,Conde Nast Publications Ltd
186934,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5725B,Seaboard Air Line Railroad (The)
186934,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,SBD,Seaboard Air Line Railroad (The)
186935,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5674B,Congoleum-Nairn Inc
186935,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,COG.4,Congoleum-Nairn Inc
186936,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5724B,Seaboard Finance Co
186936,01,2011-04-21 00:00:00.000000,2014-02-02 00:00:00.000000,SFC.,Seaboard Finance Co
186936,01,2014-02-03 00:00:00.000000,2900-01-01 00:00:00.000000,SFC.4,Seaboard Finance Co
186937,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5726B,Smith-Douglas Co Inc
186937,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,SDG.2,Smith-Douglas Co Inc
186938,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5702B,Pike Corp Of America
186938,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,PKA,Pike Corp Of America
186939,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5727B,Sunshine Biscuit Inc
186939,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,SUS.1,Sunshine Biscuit Inc
186940,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5730B,Texas Gulf Producing Co
186940,01,2011-04-21 00:00:00.000000,2014-06-11 00:00:00.000000,TR..,Texas Gulf Producing Co
186940,01,2014-06-12 00:00:00.000000,2900-01-01 00:00:00.000000,TR.1,Texas Gulf Producing Co
186941,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5733B,Thatcher Glass Manufacturing Co
186941,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,TMC.2,Thatcher Glass Manufacturing Co
186942,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5734B,Tidewater Oil Co
186942,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,TV.3,Tidewater Oil Co
186943,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5735B,United Gas Corp
186943,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,UGC,United Gas Corp
186944,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5704B,Reliance Manufacturing
186944,01,2011-04-21 00:00:00.000000,2900-01-01 00:00:00.000000,RMC,Reliance Manufacturing
186945,01,2011-04-12 00:00:00.000000,2011-04-20 00:00:00.000000,5737B,Van Raalte Co (The)
